task_id,image0,image1,winner,user,date,icl
867,152,179,-1,pete,Wed Apr 29 2015 13:42:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
868,124,173,-1,pete,Wed Apr 29 2015 13:42:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
869,123,199,-1,pete,Wed Apr 29 2015 13:43:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
87,129,188,1,pete,Wed Apr 29 2015 09:55:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
870,189,192,-1,pete,Wed Apr 29 2015 13:43:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
871,139,189,-1,pete,Wed Apr 29 2015 13:43:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
872,144,198,1,pete,Wed Apr 29 2015 13:43:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
873,131,153,-1,pete,Wed Apr 29 2015 13:44:01 GMT-0400 (EDT),ICL_third_set_hundred_r2
874,161,197,1,pete,Wed Apr 29 2015 13:44:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
875,163,204,1,pete,Wed Apr 29 2015 13:44:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
876,151,213,1,pete,Wed Apr 29 2015 13:44:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
877,121,193,-1,pete,Wed Apr 29 2015 13:44:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
878,140,143,-1,pete,Wed Apr 29 2015 13:44:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
879,131,164,1,pete,Wed Apr 29 2015 13:44:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
88,134,210,-1,pete,Wed Apr 29 2015 09:56:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
880,148,161,1,pete,Wed Apr 29 2015 13:44:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
881,126,205,1,pete,Wed Apr 29 2015 13:44:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
882,151,187,-1,pete,Wed Apr 29 2015 13:44:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
883,139,209,-1,pete,Wed Apr 29 2015 13:45:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
884,181,208,1,pete,Wed Apr 29 2015 13:45:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
885,126,153,1,pete,Wed Apr 29 2015 13:45:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
886,134,189,1,pete,Wed Apr 29 2015 13:45:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
887,126,137,1,pete,Wed Apr 29 2015 13:45:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
888,187,192,1,pete,Wed Apr 29 2015 13:45:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
889,150,156,1,pete,Wed Apr 29 2015 13:45:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
89,168,214,-1,pete,Wed Apr 29 2015 09:56:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
890,189,216,-1,pete,Wed Apr 29 2015 13:45:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
891,134,216,-1,pete,Wed Apr 29 2015 13:45:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
892,160,164,-1,pete,Wed Apr 29 2015 13:46:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
893,181,203,1,pete,Wed Apr 29 2015 13:46:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
894,145,151,1,pete,Wed Apr 29 2015 13:46:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
895,169,204,-1,pete,Wed Apr 29 2015 13:46:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
896,139,187,-1,pete,Wed Apr 29 2015 13:46:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
897,156,214,-1,pete,Wed Apr 29 2015 13:46:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
898,144,156,-1,pete,Wed Apr 29 2015 13:46:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
899,174,177,-1,pete,Wed Apr 29 2015 13:46:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
9,186,199,1,pete,Wed Apr 29 2015 09:14:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
90,126,189,1,pete,Wed Apr 29 2015 09:56:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
900,141,178,1,pete,Wed Apr 29 2015 13:46:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
901,139,159,-1,pete,Wed Apr 29 2015 13:46:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
902,164,176,1,pete,Wed Apr 29 2015 13:47:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
903,129,175,1,pete,Wed Apr 29 2015 13:47:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
904,128,210,-1,pete,Wed Apr 29 2015 13:47:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
905,164,206,-1,pete,Wed Apr 29 2015 13:47:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
906,205,170,-1,pete,Wed Apr 29 2015 13:47:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
907,122,145,-1,pete,Wed Apr 29 2015 13:47:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
908,198,211,-1,pete,Wed Apr 29 2015 13:47:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
909,168,171,1,pete,Wed Apr 29 2015 13:47:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
91,130,189,1,pete,Wed Apr 29 2015 09:56:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
910,219,150,-1,pete,Wed Apr 29 2015 13:47:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
911,127,180,-1,pete,Wed Apr 29 2015 13:47:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
912,141,213,1,pete,Wed Apr 29 2015 13:48:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
913,138,201,-1,pete,Wed Apr 29 2015 13:48:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
914,132,154,1,pete,Wed Apr 29 2015 13:48:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
915,187,201,1,pete,Wed Apr 29 2015 13:48:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
916,168,164,1,pete,Wed Apr 29 2015 13:48:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
917,152,215,-1,pete,Wed Apr 29 2015 13:48:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
918,129,165,-1,pete,Wed Apr 29 2015 13:48:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
919,126,188,1,pete,Wed Apr 29 2015 13:48:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
92,126,213,1,pete,Wed Apr 29 2015 09:57:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
920,164,180,-1,pete,Wed Apr 29 2015 13:48:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
921,135,186,-1,pete,Wed Apr 29 2015 13:48:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
922,133,157,-1,pete,Wed Apr 29 2015 13:48:20 GMT-0400 (EDT),ICL_third_set_hundred_r2
923,202,190,-1,pete,Wed Apr 29 2015 13:48:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
924,214,219,1,pete,Wed Apr 29 2015 13:48:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
925,148,205,1,pete,Wed Apr 29 2015 13:48:25 GMT-0400 (EDT),ICL_third_set_hundred_r2
926,171,215,-1,pete,Wed Apr 29 2015 13:48:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
927,129,146,-1,pete,Wed Apr 29 2015 13:48:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
928,122,165,-1,pete,Wed Apr 29 2015 13:48:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
929,187,211,1,pete,Wed Apr 29 2015 13:48:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
93,132,191,-1,pete,Wed Apr 29 2015 09:57:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
930,183,203,-1,pete,Wed Apr 29 2015 13:48:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
931,140,158,1,pete,Wed Apr 29 2015 13:48:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
932,144,181,-1,pete,Wed Apr 29 2015 13:48:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
933,152,156,-1,pete,Wed Apr 29 2015 13:49:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
934,177,189,1,pete,Wed Apr 29 2015 13:49:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
935,185,210,-1,pete,Wed Apr 29 2015 13:49:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
936,125,218,-1,pete,Wed Apr 29 2015 13:49:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
937,164,209,1,pete,Wed Apr 29 2015 13:49:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
938,136,188,1,pete,Wed Apr 29 2015 13:49:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
939,146,215,-1,pete,Wed Apr 29 2015 13:49:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
94,136,137,-1,pete,Wed Apr 29 2015 09:57:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
940,152,183,-1,pete,Wed Apr 29 2015 13:49:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
941,128,220,-1,pete,Wed Apr 29 2015 13:50:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
942,160,168,-1,pete,Wed Apr 29 2015 13:50:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
943,154,185,1,pete,Wed Apr 29 2015 13:50:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
944,156,203,-1,pete,Wed Apr 29 2015 13:50:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
945,146,184,1,pete,Wed Apr 29 2015 13:50:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
946,151,188,1,pete,Wed Apr 29 2015 13:50:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
947,128,132,-1,pete,Wed Apr 29 2015 13:50:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
948,149,190,1,pete,Wed Apr 29 2015 13:50:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
949,140,147,1,pete,Wed Apr 29 2015 13:50:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
95,154,147,-1,pete,Wed Apr 29 2015 09:57:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
950,208,200,-1,pete,Wed Apr 29 2015 13:50:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
951,144,210,-1,pete,Wed Apr 29 2015 13:50:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
952,127,170,1,pete,Wed Apr 29 2015 13:50:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
953,196,208,-1,pete,Wed Apr 29 2015 13:50:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
954,174,200,-1,pete,Wed Apr 29 2015 13:50:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
955,215,184,1,pete,Wed Apr 29 2015 13:50:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
956,170,216,-1,pete,Wed Apr 29 2015 13:50:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
957,168,177,1,pete,Wed Apr 29 2015 13:50:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
958,138,152,1,pete,Wed Apr 29 2015 13:50:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
959,214,220,1,pete,Wed Apr 29 2015 13:50:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
96,206,217,1,pete,Wed Apr 29 2015 09:57:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
960,193,213,1,pete,Wed Apr 29 2015 13:50:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
961,137,151,1,pete,Wed Apr 29 2015 13:50:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
962,202,216,-1,pete,Wed Apr 29 2015 13:51:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
963,160,166,1,pete,Wed Apr 29 2015 13:51:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
964,186,188,1,pete,Wed Apr 29 2015 13:51:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
965,130,141,-1,pete,Wed Apr 29 2015 13:51:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
966,178,129,-1,pete,Wed Apr 29 2015 13:51:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
967,133,156,-1,pete,Wed Apr 29 2015 13:51:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
968,180,164,1,pete,Wed Apr 29 2015 13:51:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
969,164,203,-1,pete,Wed Apr 29 2015 13:51:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
97,123,153,-1,pete,Wed Apr 29 2015 09:57:20 GMT-0400 (EDT),ICL_third_set_hundred_r2
970,131,181,-1,pete,Wed Apr 29 2015 13:51:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
971,206,128,1,pete,Wed Apr 29 2015 13:51:25 GMT-0400 (EDT),ICL_third_set_hundred_r2
972,166,200,-1,pete,Wed Apr 29 2015 13:51:27 GMT-0400 (EDT),ICL_third_set_hundred_r2
973,127,130,1,pete,Wed Apr 29 2015 13:51:29 GMT-0400 (EDT),ICL_third_set_hundred_r2
974,122,191,-1,pete,Wed Apr 29 2015 13:51:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
975,182,202,1,pete,Wed Apr 29 2015 13:51:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
976,140,167,1,pete,Wed Apr 29 2015 13:51:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
977,127,139,1,pete,Wed Apr 29 2015 13:51:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
978,193,216,-1,pete,Wed Apr 29 2015 13:51:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
979,208,202,1,pete,Wed Apr 29 2015 13:51:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
98,121,167,-1,pete,Wed Apr 29 2015 09:57:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
980,180,186,-1,pete,Wed Apr 29 2015 13:52:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
981,149,209,1,pete,Wed Apr 29 2015 13:52:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
982,151,185,1,pete,Wed Apr 29 2015 13:52:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
983,165,174,1,pete,Wed Apr 29 2015 13:52:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
984,134,208,1,pete,Wed Apr 29 2015 13:52:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
985,135,185,1,pete,Wed Apr 29 2015 13:52:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
986,210,184,1,pete,Wed Apr 29 2015 13:52:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
987,137,209,1,pete,Wed Apr 29 2015 13:52:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
988,184,155,-1,pete,Wed Apr 29 2015 13:52:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
989,136,139,1,pete,Wed Apr 29 2015 13:52:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
99,141,170,1,pete,Wed Apr 29 2015 09:57:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
990,162,181,-1,pete,Wed Apr 29 2015 13:52:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
991,157,167,1,pete,Wed Apr 29 2015 13:52:43 GMT-0400 (EDT),ICL_third_set_hundred_r2
992,179,192,1,pete,Wed Apr 29 2015 13:52:47 GMT-0400 (EDT),ICL_third_set_hundred_r2
993,186,201,1,pete,Wed Apr 29 2015 13:52:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
994,139,176,1,pete,Wed Apr 29 2015 13:52:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
995,152,206,-1,pete,Wed Apr 29 2015 13:52:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
996,186,209,1,pete,Wed Apr 29 2015 13:53:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
997,125,194,1,pete,Wed Apr 29 2015 13:53:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
998,146,177,-1,pete,Wed Apr 29 2015 13:53:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
999,146,159,-1,pete,Wed Apr 29 2015 13:53:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
0,169,198,1,susan,Wed Apr 29 2015 13:19:07 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1,129,134,-1,susan,Wed Apr 29 2015 13:19:12 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
10,179,184,-1,susan,Wed Apr 29 2015 13:21:22 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
100,161,195,1,susan,Wed Apr 29 2015 13:41:45 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1000,156,179,1,susan,Wed Apr 29 2015 15:32:24 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1001,122,213,1,susan,Wed Apr 29 2015 15:32:27 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1002,150,202,1,susan,Wed Apr 29 2015 15:32:31 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1003,175,124,-1,susan,Thu Apr 30 2015 08:43:40 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1004,213,220,-1,susan,Thu Apr 30 2015 08:43:44 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1005,166,173,-1,susan,Thu Apr 30 2015 08:43:46 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1006,125,180,-1,susan,Thu Apr 30 2015 08:43:49 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1007,134,181,-1,susan,Thu Apr 30 2015 08:43:52 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1008,178,196,-1,susan,Thu Apr 30 2015 08:44:01 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1009,188,195,-1,susan,Thu Apr 30 2015 08:44:05 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
101,184,188,1,susan,Wed Apr 29 2015 13:41:55 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1010,177,146,-1,susan,Thu Apr 30 2015 08:44:10 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1011,155,190,1,susan,Thu Apr 30 2015 08:44:17 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1012,190,203,-1,susan,Thu Apr 30 2015 08:44:22 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1013,160,216,-1,susan,Thu Apr 30 2015 08:44:25 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1014,211,213,1,susan,Thu Apr 30 2015 08:44:28 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1015,159,181,-1,susan,Thu Apr 30 2015 08:44:30 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1016,144,193,-1,susan,Thu Apr 30 2015 08:44:33 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1017,136,205,-1,susan,Thu Apr 30 2015 08:44:56 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1018,125,137,1,susan,Thu Apr 30 2015 08:45:17 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1019,166,219,-1,susan,Thu Apr 30 2015 08:45:29 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
102,150,216,-1,susan,Wed Apr 29 2015 13:41:58 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1020,170,179,1,susan,Thu Apr 30 2015 08:45:34 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1021,131,171,-1,susan,Thu Apr 30 2015 08:45:46 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1022,184,211,-1,susan,Thu Apr 30 2015 08:45:49 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1023,129,121,1,susan,Thu Apr 30 2015 08:45:55 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1024,130,129,1,susan,Thu Apr 30 2015 08:45:58 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1025,158,185,1,susan,Thu Apr 30 2015 08:46:01 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1026,161,217,1,susan,Thu Apr 30 2015 08:46:05 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1027,156,194,-1,susan,Thu Apr 30 2015 08:46:11 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1028,134,168,1,susan,Thu Apr 30 2015 08:46:16 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1029,130,163,1,susan,Thu Apr 30 2015 08:46:22 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
103,142,163,1,susan,Wed Apr 29 2015 13:42:06 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1030,187,206,1,susan,Thu Apr 30 2015 08:46:24 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1031,125,169,1,susan,Thu Apr 30 2015 08:46:27 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1032,183,206,-1,susan,Thu Apr 30 2015 08:46:30 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1033,200,210,1,susan,Thu Apr 30 2015 08:46:37 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1034,129,201,-1,susan,Thu Apr 30 2015 08:46:49 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1035,166,220,-1,susan,Thu Apr 30 2015 08:46:51 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1036,125,195,1,susan,Thu Apr 30 2015 08:46:54 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1037,200,208,1,susan,Thu Apr 30 2015 08:46:57 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1038,143,196,1,susan,Thu Apr 30 2015 08:46:59 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1039,162,167,1,susan,Thu Apr 30 2015 08:47:03 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
104,135,162,-1,susan,Wed Apr 29 2015 13:42:10 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1040,160,162,-1,susan,Thu Apr 30 2015 08:47:05 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1041,190,219,-1,susan,Thu Apr 30 2015 08:47:14 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1042,164,121,1,susan,Thu Apr 30 2015 08:47:20 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1043,127,198,1,susan,Thu Apr 30 2015 08:47:23 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1044,183,212,-1,susan,Thu Apr 30 2015 08:47:34 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1045,144,177,-1,susan,Thu Apr 30 2015 08:47:39 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1046,164,194,1,susan,Thu Apr 30 2015 08:47:47 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1047,183,187,-1,susan,Thu Apr 30 2015 08:48:18 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1048,130,172,1,susan,Thu Apr 30 2015 08:48:24 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1049,146,169,1,susan,Thu Apr 30 2015 08:48:39 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
105,156,170,-1,susan,Wed Apr 29 2015 13:42:33 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1050,134,146,1,susan,Thu Apr 30 2015 08:49:45 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1051,196,162,-1,susan,Thu Apr 30 2015 08:49:47 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1052,152,214,-1,susan,Thu Apr 30 2015 08:49:49 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1053,183,209,1,susan,Thu Apr 30 2015 08:49:54 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1054,160,212,-1,susan,Thu Apr 30 2015 08:49:57 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1055,144,149,-1,susan,Thu Apr 30 2015 08:50:00 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1056,203,205,1,susan,Thu Apr 30 2015 08:50:03 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1057,174,199,-1,susan,Thu Apr 30 2015 08:50:05 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1058,185,220,-1,susan,Thu Apr 30 2015 08:50:08 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1059,148,183,1,susan,Thu Apr 30 2015 08:50:11 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
106,220,144,1,susan,Wed Apr 29 2015 13:42:37 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1060,130,141,1,susan,Thu Apr 30 2015 08:50:18 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1061,135,197,1,susan,Thu Apr 30 2015 08:50:30 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1062,141,196,1,susan,Thu Apr 30 2015 08:50:32 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1063,176,194,-1,susan,Thu Apr 30 2015 08:50:43 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1064,206,124,1,susan,Thu Apr 30 2015 08:50:45 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1065,159,145,1,susan,Thu Apr 30 2015 08:50:51 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1066,174,191,-1,susan,Thu Apr 30 2015 08:50:54 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1067,215,175,1,susan,Thu Apr 30 2015 08:50:59 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1068,144,147,-1,susan,Thu Apr 30 2015 08:51:04 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1069,148,159,-1,susan,Thu Apr 30 2015 08:51:08 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
107,172,179,1,susan,Wed Apr 29 2015 13:42:40 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1070,167,210,-1,susan,Thu Apr 30 2015 08:51:17 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1071,189,196,1,susan,Thu Apr 30 2015 08:51:26 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1072,207,123,1,susan,Thu Apr 30 2015 08:51:39 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1073,169,189,1,susan,Thu Apr 30 2015 08:51:42 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1074,211,214,-1,susan,Thu Apr 30 2015 08:51:46 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1075,174,187,-1,susan,Thu Apr 30 2015 08:51:48 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
1076,204,214,-1,susan,Thu Apr 30 2015 08:51:50 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
